ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1491522666,"An Amish Gathering: Life in Lancaster County","MP3 CD","Solberg, Debra","MP3 Una","Wiseman, Beth",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-15,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522682,"A Beautiful Defeat: Find True Freedom and Purpose in Total Surrender to God","MP3 CD","Jacobson, Matt","MP3 Una","Malarkey, Kevin",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-07-29,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522712,"Desperate: Hope for the Mom Who Needs to Breathe","MP3 CD"," ","MP3 Una","Mae, Sarah",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-02-25,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio",291171
1491522747,"Fearless: Imagine Your Life Without Fear","MP3 CD","Butler, Daniel","MP3 Abr","Lucado, Max",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,9.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio",1097680
1491522755,"Fly a Little Higher: How God Answered One Mom's Small Prayer in a Big Way","MP3 CD"," ","MP3 Una","Sobiech, Laura",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-06,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522763,"The Heiress of Winterwood (Whispers on the Moors)","MP3 CD","Schlicher, Jackie","MP3 Una","Ladd, Sarah E.",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-15,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
149152278X,"The Hope Quotient: Measure It. Raise It. You'll Never Be the Same.","MP3 CD"," ","MP3 Una","Johnston, Ray",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-20,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522798,"I Am a Follower: The Way, Truth, and Life of Following Jesus","MP3 CD","Sweet, Leonard","MP3 Una","Sweet, Leonard",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,9.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-08,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522879,"Passion: The Bright Light of Glory","Audio CD"," "," "," ",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english," "," ","Thomas Nelson on Brilliance Audio"," ",0.51,6.73,5.24," ",Book,ABIS_BOOK," ","Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522909,"Same Kind of Different As Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together","MP3 CD","Butler, Daniel","MP3 Abr","Hall, Ron",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,9.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-03-25,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522917,"Say Goodbye to Survival Mode: 9 Simple Strategies to Stress Less, Sleep More, and Restore Your Passion for Life","MP3 CD"," ","MP3 Una","Paine, Crystal",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-02-25,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio",368362
1491522925,"The Seven Decisions: Understanding the Keys to Personal Success","MP3 CD"," ","MP3 Una","Andrews, Andy",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-06,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522933,"The Spirit Bridge (Well Spring)","MP3 CD"," ","MP3 Una","Rubart, James L.",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-06,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522968,"Sweet Sanctuary","MP3 CD","Harrison, Ann","MP3 Una","Walsh, Sheila",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-15,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522984,"The Total Money Makeover: A Proven Plan for Financial Fitness","MP3 CD","Ramsey, Dave","MP3 Abr","Ramsey, Dave",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-29,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio",1059191
1491522992,"Walking with God: Talk to Him. Hear from Him. Really.","MP3 CD","Eldredge, John","MP3 Una","Eldredge, John",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491523042,"Seagrass Pier (Hope Beach)","MP3 CD","O'Day, Devon","MP3 Una","Coble, Colleen",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,14.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-07-01,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio",519122
1491523093,"Single by Saturday (Weekday Brides Series)","MP3 CD","Eby, Tanya","MP3 Una","Bybee, Catherine",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491523107,"Red Cell Seven","MP3 CD","Dufris, William","MP3 Una","Frey, Stephen",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491523123,"Love on Mimosa Lane (A Seasons of the Heart Novel)","MP3 CD","Metzger, Janet","MP3 Una","DeStefano, Anna",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD",912798
1491523131,"Death on a High Floor","MP3 CD","Lane, Christopher","MP3 Una","Rosenberg, Charles",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://ecx.images-amazon.com/images/I/41cooDulWhL._SL75_.jpg,"Brilliance Audio on MP3-CD",341355
1491700084,"Considering Divorce?: Critical Things You Need To Know",Paperback," "," ","Eitzen, Melinda",8.90,0.35,5.91,5.91,iUniverse,english,english,english,15.95,USD,iUniverse,164,0.37,9.00,6.00,0.67,Book,ABIS_BOOK,2013-09-05,iUniverse,http://ecx.images-amazon.com/images/I/51Dazvwuj7L._SL75_.jpg,iUniverse,1926593
1491700106,"The Nude On The Cigarette Case",Paperback," "," ","McCafferty, Regis",7.87,0.55,4.92,4.92,iUniverse,english,english,english,17.95,USD,iUniverse,268,0.61,8.00,5.00,0.79,Book,ABIS_BOOK,2013-07-25,iUniverse,http://ecx.images-amazon.com/images/I/41%2BtvlzLx-L._SL75_.jpg,iUniverse,2061631
1491700211,"Destined to Love",Paperback," "," ","McGuire, Sally",8.39,0.39,5.43,5.43,iUniverse,english,english,english,12.95,USD,iUniverse,166,0.42,8.50,5.50,0.60,Book,ABIS_BOOK,2013-07-29,iUniverse,http://ecx.images-amazon.com/images/I/515nv9U5mtL._SL75_.jpg,iUniverse,3035204
1491700408,"Heaven's Heartbeat: Personal Reflections on Hearing the Heart of God",Hardcover," "," ","Smith, Micah",8.90,0.75,5.91,5.91,iUniverse.com,english,english,english,22.95,USD,iUniverse.com,268,0.90,9.10,6.20,1.20,Book,ABIS_BOOK,2013-08-26,iUniverse.com,http://ecx.images-amazon.com/images/I/416biRNgUDL._SL75_.jpg,iUniverse.com,3475542
1491700416,"Heaven's Heartbeat: Personal Reflections on Hearing the Heart of God",Paperback," "," ","Smith, Micah",0.56,9.00,6.00,6.00,iUniverse,english,english,english,12.95,USD,iUniverse,268,0.61,9.00,6.00,1.03,Book,ABIS_BOOK,2013-08-27,iUniverse,http://ecx.images-amazon.com/images/I/41q7loSpc-L._SL75_.jpg,iUniverse,1281478
1491700556,"Uneasy Lies the Head That Wears the Sombrero: More Thoughts of José Valdez IV",Paperback,"Crockett, Clint"," "," ",8.86,0.59,5.91,5.91,iUniverse,english,english,english,19.95,USD,iUniverse,260,0.65,9.00,6.00,1.01,Book,ABIS_BOOK,2013-07-25,iUniverse,http://ecx.images-amazon.com/images/I/51zwqqGQriL._SL75_.jpg,iUniverse,4524372
1491700637,"Between Two Harbors: Reflections of a Catalina Island Harbormaster",Hardcover," "," ","Oudin, Doug",8.90,1.06,5.91,5.91,iUniverse.com,english,english,english,35.95,USD,iUniverse.com,410,1.30,9.10,6.10,1.65,Book,ABIS_BOOK,2013-08-30,iUniverse.com,http://ecx.images-amazon.com/images/I/51nXqmIVu2L._SL75_.jpg,iUniverse.com,548065
1491700645,"Between Two Harbors: Reflections of a Catalina Island Harbormaster",Paperback," "," ","Oudin, Doug",8.90,0.83,5.91,5.91,iUniverse,english,english,english,25.95,USD,iUniverse,410,0.90,8.90,5.90,1.25,Book,ABIS_BOOK,2013-08-30,iUniverse,http://ecx.images-amazon.com/images/I/51TgQ158vIL._SL75_.jpg,iUniverse,335048
1491700688,"Bring God Back to America",Paperback," "," ","Madison Jr., Charlie",8.39,0.47,5.43,5.43,iUniverse,english,english,english,18.95,USD,iUniverse,232,0.53,8.50,5.50,0.80,Book,ABIS_BOOK,2013-08-19,iUniverse,http://ecx.images-amazon.com/images/I/51pfcw6E6EL._SL75_.jpg,iUniverse,1543030
149170070X,"Bring God Back to America",Hardcover," "," ","Madison Jr, Charlie",8.39,0.67,5.43,5.43,iUniverse.com,english,english,english,28.95,USD,iUniverse.com,232,0.69,8.50,5.51,0.95,Book,ABIS_BOOK,2013-08-19,iUniverse.com,http://ecx.images-amazon.com/images/I/51QXl%2BtPCCL._SL75_.jpg,iUniverse.com," "
1491700785,"On a Couch Somewhere in America",Paperback," "," ","Knight, J. D.",8.86,0.47,5.91,5.91,iUniverse,english,english,english,14.95,USD,iUniverse,214,0.54,9.00,6.00,0.85,Book,ABIS_BOOK,2013-08-26,iUniverse,http://ecx.images-amazon.com/images/I/41zxTT4qe4L._SL75_.jpg,iUniverse,1014397
1491700793,"On a Couch Somewhere in America",Hardcover," "," ","Knight, J. D.",8.86,0.63,5.91,5.91,iUniverse.com,english,english,english,24.95,USD,iUniverse.com,214,0.90,9.10,6.00,1.05,Book,ABIS_BOOK,2013-08-26,iUniverse.com,http://ecx.images-amazon.com/images/I/51bZcuz4G-L._SL75_.jpg,iUniverse.com,3664834
1491701013,"Opening the Matrix: A Journey Beyond the Veil",Paperback," "," ","Wright, Chief Apostle Diana",1.87,9.02,5.98,5.98,iUniverse.com,english,english,english,46.95,USD,iUniverse.com,950,1.87,9.02,5.98,2.75,Book,ABIS_BOOK,2014-01-28,iUniverse.com,http://ecx.images-amazon.com/images/I/41RTmHc0JYL._SL75_.jpg,iUniverse.com," "
149170103X,"Opening the Matrix: A Journey Beyond the Veil",Hardcover," "," ","Wright, Chief Apostle Diana",2.25,9.02,5.98,5.98,iUniverse.com,english,english,english,56.95,USD,iUniverse.com,950,2.25,9.02,5.98,3.39,Book,ABIS_BOOK,2014-01-28,iUniverse.com,http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,iUniverse.com," "
1491701048,"My Life, Connected: A Memoir",Paperback," "," ","Hussey-Forbes, Vera Chvany",8.39,0.87,5.43,5.43,iUniverse,english,english,english,25.95,USD,iUniverse,402,1.01,8.50,5.50,1.31,Book,ABIS_BOOK,2013-09-16,iUniverse,http://ecx.images-amazon.com/images/I/51J2apehrAL._SL75_.jpg,iUniverse,2735840
1491701056,"My Life, Connected: A Memoir",Hardcover," "," ","Hussey-Forbes, Vera Chvany",8.39,1.06,5.43,5.43,iUniverse.com,english,english,english,35.95,USD,iUniverse.com,402,1.06,8.50,5.51,1.42,Book,ABIS_BOOK,2013-09-13,iUniverse.com,http://ecx.images-amazon.com/images/I/51a5w4sZLAL._SL75_.jpg,iUniverse.com,3571392
1491701188,"Did You Tell Them Who You Are?: A Hoskins Family Story",Paperback," "," ","Goodwin, Rebecca Hoskins",0.67,9.02,5.98,5.98,iUniverse,english,english,english,21.95,USD,iUniverse,300,0.80,8.90,6.00,0.95,Book,ABIS_BOOK,2013-08-06,iUniverse,http://ecx.images-amazon.com/images/I/51BGtv4t6xL._SL75_.jpg,iUniverse,1659282
149170120X,"Standing in the Education Gap: A Commonsense Approach to Helping Your Child Succeed in School",Paperback," "," ","Lapointe, Marc",8.39,0.59,5.43,5.43,iUniverse,english,english,english,19.95,USD,iUniverse,258,0.70,8.30,5.40,0.60,Book,ABIS_BOOK,2013-08-27,iUniverse,http://ecx.images-amazon.com/images/I/41ZXLkk%2B0TL._SL75_.jpg,iUniverse," "
1491701226,"Standing in the Education Gap: A Commonsense Approach to Helping Your Child Succeed in School",Hardcover," "," ","Lapointe, Marc",8.39,0.75,5.43,5.43,iUniverse.com,english,english,english,29.95,USD,iUniverse.com,258,0.75,8.50,5.51,1.02,Book,ABIS_BOOK,2013-08-26,iUniverse.com,http://ecx.images-amazon.com/images/I/41t1lBAC8BL._SL75_.jpg,iUniverse.com," "
1491701269,"What Economists Do: A Journey through the History of Economic Thought: From the Wealth of Nations to the Calculus of Consent",Paperback," "," ","Ott, Attiat F.",8.90,0.47,5.91,5.91,iUniverse,english,english,english,17.95,USD,iUniverse,206,0.60,9.10,5.90,0.60,Book,ABIS_BOOK,2013-08-12,iUniverse,http://ecx.images-amazon.com/images/I/51ZIj6P6ODL._SL75_.jpg,iUniverse,1149200
1491701285,"What Economists Do: A Journey through the History of Economic Thought: From the Wealth of Nations to the Calculus of Consent",Hardcover,"Vegari, Sheila"," ","Ott, Attiat F.",8.90,0.63,5.91,5.91,iUniverse.com,english,english,english,27.95,USD,iUniverse.com,206,0.63,9.02,5.98,1.02,Book,ABIS_BOOK,2013-08-12,iUniverse.com,http://ecx.images-amazon.com/images/I/51q1F9w6%2BpL._SL75_.jpg,iUniverse.com," "
1491701366,"Topstart Golf: The Easier Way to Hit a Great Golf Shot",Paperback," "," ","Pezzuti, Tom",8.90,0.20,5.91,5.91,iUniverse,english,english,english,11.95,USD,iUniverse,98,0.23,9.00,6.00,0.44,Book,ABIS_BOOK,2013-07-30,iUniverse,http://ecx.images-amazon.com/images/I/51vFqQRBgGL._SL75_.jpg,iUniverse,3582326
1491701447,"Place 33: Secrets of Universal Truths Revealed Through Hypnotic Channeling",Hardcover," "," ","Avalon, Sherilyn Bridget",8.86,0.87,5.91,5.91,iUniverse.com,english,english,english,33.95,USD,iUniverse.com,340,1.20,9.00,6.00,0.02,Book,ABIS_BOOK,2013-10-26,iUniverse.com,http://ecx.images-amazon.com/images/I/41TDBFePNoL._SL75_.jpg,iUniverse.com,1888798
1491701471,"Cyberflirt: The Smart and Safe Way to Navigate the Web",Paperback," "," ","Rabin, Susan",8.39,0.35,5.43,5.43,iUniverse,english,english,english,13.95,USD,iUniverse,160,0.40,8.50,5.50,0.58,Book,ABIS_BOOK,2013-10-22,iUniverse,http://ecx.images-amazon.com/images/I/41jdlH9eiWL._SL75_.jpg,iUniverse," "
149170151X,Taktsang,Paperback," "," ","Snyder, Dennis",8.39,0.63,5.43,5.43,iUniverse,english,english,english,18.95,USD,iUniverse,310,0.70,8.50,5.50,1.03,Book,ABIS_BOOK,2013-09-25,iUniverse,http://ecx.images-amazon.com/images/I/51WT-6zoGGL._SL75_.jpg,iUniverse,1002082
1491701536,Taktsang,Hardcover," "," ","Snyder, Dennis",8.39,0.79,5.43,5.43,iUniverse.com,english,english,english,28.95,USD,iUniverse.com,310,1.20,9.00,6.00,0.75,Book,ABIS_BOOK,2013-09-25,iUniverse.com,http://ecx.images-amazon.com/images/I/51YLBW%2BzFOL._SL75_.jpg,iUniverse.com,1252756
149170165X,"The Empty Nest Chronicles: How to Have Fun (and Stop Annoying Your Spouse) After the Kids Move Out",Paperback," "," ","Zezima, Jerry",8.90,0.39,5.91,5.91,iUniverse,english,english,english,16.95,USD,iUniverse,188,0.43,9.00,6.00,0.76,Book,ABIS_BOOK,2013-08-12,iUniverse,http://ecx.images-amazon.com/images/I/51Kpfw8yx%2BL._SL75_.jpg,iUniverse,1298491
1491701676,"A Baseball Career that Ended in . . . A Split Second: The Life and Faith of Jim Aldredge",Paperback," "," ","Guibor, Jerry",8.90,0.47,5.91,5.91,iUniverse,english,english,english,17.95,USD,iUniverse,208,0.52,9.00,6.00,0.83,Book,ABIS_BOOK,2013-08-15,iUniverse,http://ecx.images-amazon.com/images/I/51RPaHFOrVL._SL75_.jpg,iUniverse,2493926
1491701749,"Understanding Faith: Calling those things which be not as though they were.",Paperback," "," ","McClain, Julian",7.87,0.20,4.92,4.92,iUniverse,english,english,english,10.95,USD,iUniverse,88,0.20,8.00,5.00,0.33,Book,ABIS_BOOK,2014-01-13,iUniverse,http://ecx.images-amazon.com/images/I/51TpZuPkfKL._SL75_.jpg,iUniverse," "
1491701765,"Doctor of Pipes: Strange and Loving Communiques from Inside the Briar Brotherhood",Paperback," "," ","Larsen, Ralph William",8.39,0.39,5.43,5.43,iUniverse,english,english,english,12.95,USD,iUniverse,164,0.41,8.50,5.50,0.60,Book,ABIS_BOOK,2013-08-15,iUniverse,http://ecx.images-amazon.com/images/I/51BHqZbih1L._SL75_.jpg,iUniverse,608392
1491701862,"Gear Bear Adventures: As Told by Gear Bear",Paperback," "," ","Symons, L. A.",8.90,0.28,5.91,5.91,iUniverse,english,english,english,10.95,USD,iUniverse,124,0.28,9.00,6.00,0.53,Book,ABIS_BOOK,2013-09-05,iUniverse,http://ecx.images-amazon.com/images/I/41RMGkPOwAL._SL75_.jpg,iUniverse,4606455
1491701870,"Gear Bear Adventures: As Told by Gear Bear",Hardcover," "," ","Symons, L. a.",8.90,0.43,5.91,5.91,iUniverse.com,english,english,english,20.95,USD,iUniverse.com,124,0.44,9.02,5.98,0.75,Book,ABIS_BOOK,2013-09-04,iUniverse.com,http://ecx.images-amazon.com/images/I/414fBDgIfFL._SL75_.jpg,iUniverse.com,6652477
1491701919,"Grampa's Left Arm and Other Stories: Tracing My Immigrant Roots from Galicia to Pennsylvania",Paperback," "," ","Tirjan, Jim",8.90,0.31,5.91,5.91,iUniverse,english,english,english,14.95,USD,iUniverse,144,0.47,8.98,5.98,0.44,Book,ABIS_BOOK,2013-08-27,iUniverse,http://ecx.images-amazon.com/images/I/51LllSGiipL._SL75_.jpg,iUniverse,562463
1491701935,"From Sinsemilla to Sins Forgiven: I Chose the Right Path",Paperback," "," ","Zapata, Johnny",8.39,0.31,5.43,5.43,iUniverse,english,english,english,14.95,USD,iUniverse,152,0.35,8.50,5.50,0.56,Book,ABIS_BOOK,2013-09-30,iUniverse,http://ecx.images-amazon.com/images/I/51Tm47LtXYL._SL75_.jpg,iUniverse,2003785
1491701951,"From Sinsemilla to Sins Forgiven: I Chose the Right Path",Hardcover," "," ","Zapata, Johnny",8.39,0.51,5.43,5.43,iUniverse.com,english,english,english,24.95,USD,iUniverse.com,152,0.50,8.50,5.51,0.73,Book,ABIS_BOOK,2013-09-28,iUniverse.com,http://ecx.images-amazon.com/images/I/61GJznChBdL._SL75_.jpg,iUniverse.com," "
